feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
ko:K03855	3.33981	3.44685	17.04115	18.63394	4.92359	12.17553	15.16419	11.73449	126.98016	35.03431	8.62833	56.44346	36.15089	16.86402	266.22893	3.46186	2.67504	8.85225	2.14897	5.88793	NA	5.44165	2.7478	NA	1.5675	309.23232	408.42109	3428.67121	217.77427	2.05581	14.0189	1.39921	NA	0.35295	13.94118	3.18786	85.47214	55.43093	29.97614	91.12166	99.40083	15.75356	17.53244	46.00178	356.8385	899.43501	12.70074	11.72291	3.32134	27.42826	58.3713	123.05514	1.56142	18.1619	6.21025	6.96994	2.04481	1.28888	2.60783	21.04292	73.9702	110.58687	142.32937	44.35943	9.79256	36.90577	14.60373	35.24918	1.56754	NA	32.62637	11.90203	57.88919	117.19847	1.76483	7.47584	0.14574	3.80848	2.98512	NA	2.77604	23.57285	9.07355	5.79446	26.0902	7.73021	14.78568	73.21695	199.01732	100.25598	48.38635	12.47876	17.94014	9.41616	29.06914	5.72096	2.44363	133.73802	12.95996	39.34627	46.86147	NA	NA	0.75531	7.212	16.08952	5.39433	6.91896	6.37274	3.27468	2.22092	6.28543	NA	3.13342	2.08337	NA	NA	NA	19.05626	36.60492	1.57608	1.58145	1.93706	10.53833	1.62167	94.47755
ko:K03856	1299.00034	1445.51928	10180.32808	3557.28812	934.54184	6342.95856	1924.46849	2016.51666	3424.77627	4592.09648	1338.52029	1320.22815	2833.7999	1599.47236	7000.56047	2835.11858	1236.59904	3032.7617	3891.20754	1222.80709	774.70547	3403.73551	334.5148	887.35389	2286.92971	3007.41868	3080.34479	8935.97918	3327.02399	1559.70128	2007.33571	3569.5838	3276.55563	2282.20369	7663.30757	2787.09194	2393.77237	2890.22269	4019.97457	8573.06123	7863.57626	2337.9151	3019.22336	2825.4446	13664.76007	6993.64144	1472.50419	1424.94378	4245.79337	1101.97845	3381.23316	3973.32778	1213.71326	1500.96199	4657.08114	3650.5519	1089.21111	1850.99162	1132.72938	1141.01448	3508.82409	1846.58403	2215.02986	2775.63947	1777.27092	701.90069	1188.90635	2514.40659	263.4497	1031.13194	10691.08864	1324.33853	2505.02228	2693.1979	1173.75555	1992.40476	4818.2375	412.33765	795.19623	985.48521	1466.41011	3617.15628	4229.24144	3603.99906	4715.84027	5476.6736	5690.23765	2707.3288	2534.98041	1124.21326	3866.84413	1700.21243	2336.0315	2440.81657	3060.71336	1283.50152	390.32736	2048.07447	2727.3191	5074.10528	4433.52124	1489.62705	1491.6054	4571.61184	5332.31628	3020.46071	2949.52382	6424.01396	1567.48904	2147.8398	2361.95878	2838.41081	697.31428	3843.64363	2190.63049	2512.59395	2188.6636	2200.60176	4037.41597	4862.74702	965.77223	956.25325	1529.22333	1903.01063	885.75497	2226.71393
ko:K03857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09326	NA	NA	NA	NA	NA	NA	4.83628	15.24673	11.27978	1.75998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.45837	28.8235	NA	1.85743	NA	NA	NA	21.40223	36.8859	1.62615	NA	NA	NA	NA	2.97312	38.03512	0.18385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03859	NA	NA	NA	NA	NA	NA	NA	NA	0.61323	0.61783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.44447	9.60192	NA	NA	NA	NA	NA	15.03357	35.74292	1.91574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03860	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.33197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03863	1.03402	NA	0.15606	70.22282	11.938	20.20306	14.10051	2.49815	4.3596	7.04461	0.05811	12.75494	8.64964	10.39841	6.1766	30.58771	32.21045	19.4987	46.22785	25.08094	23.90242	19.12104	NA	10.97988	4.84162	0.15341	0.18983	0.60249	0.2475	0.14822	0.36351	0.2308	0.48647	2.99871	10.9988	3.81241	NA	0.50575	NA	1.58363	0.15879	30.18586	32.32168	80.9596	19.97605	7.53401	0.28765	0.11257	3.48979	3.68442	1.21513	3.97792	58.66082	42.28406	106.89323	0.90601	2.82752	0.64786	1.49622	NA	NA	0.18288	0.49842	11.08984	4.36534	4.93568	0.19889	0.18986	NA	NA	11.304	12.05346	13.85326	36.86322	NA	0.16034	0.4687	NA	NA	NA	NA	14.06851	140.07088	37.35987	75.59528	37.86498	64.81661	3.41119	4.92513	2.24118	1.16908	117.68109	179.76695	0.72895	1.93182	2.24573	1.22749	NA	0.43275	NA	NA	0.28403	0.81979	2.75263	0.81376	0.29471	0.18956	38.07901	8.82822	8.28879	0.68134	0.90283	NA	6.06251	6.9783	19.69843	26.53466	21.63145	10.42633	109.21046	1.65144	27.83004	7.59874	15.85002	0.90325	38.95462
ko:K03867	59.50889	54.58269	164.40706	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	210.4902	126.90302	302.79172	163.43047	NA	NA	NA	NA	NA	NA	NA	NA	247.21292	123.39773	244.68288	131.5327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	262.86001	380.35489	74.69243	236.85637	9.43311	85.65428	61.63995	108.84303	NA	NA	NA	NA	NA	0.57778	1.21775	NA	NA	NA	1.84019	NA	NA	NA	NA	NA	NA	NA	NA	0.37723	847.63497	72.23303	19.81477	890.47351	NA	NA	NA	NA	NA	NA	7.0698	4.11621	102.38373	3.35202	NA	1.17249	0.58687	NA	13.34683	15.4998	21.01118	76.38528	NA	NA	279.63232	76.82208	64.64046	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.70441	NA	NA	0.35808	117.65165	1.38499	0.61507
ko:K03868	2.94341	0.27923	6.80624	16.77235	1.6804	10.29594	7.77589	0.9317	2.27979	2.75331	1.18741	3.51001	4.58157	1.56436	4.67349	5.98804	0.4576	0.98828	6.67712	NA	NA	3.26614	1.97683	1.66785	1.05683	NA	NA	NA	NA	3.26699	3.61545	1.98656	2.69858	1.45712	2.66023	4.99964	NA	NA	1.77377	5.38781	4.32142	6.58923	3.92486	15.48731	12.3749	21.48907	2.18347	2.80737	7.39383	2.23097	0.85116	2.88127	2.74668	6.73788	3.12162	4.88211	0.96478	3.45589	1.62071	NA	1.14901	NA	0.92867	2.78962	2.6241	0.77784	NA	NA	NA	NA	1.64783	0.44637	0.66718	0.17789	2.42356	3.00081	7.28143	NA	NA	NA	NA	4.1198	1.56054	1.07357	3.74577	4.63173	3.78134	0.88059	1.6437	1.36993	3.22856	2.90942	21.41897	NA	NA	NA	0.25801	4.51541	19.57713	43.95057	5.75926	NA	NA	NA	NA	10.50491	25.23427	4.07483	1.16062	0.46518	4.33909	6.0119	0.95056	4.62678	0.70146	NA	1.09424	0.47934	0.09154	0.74639	0.08312	NA	NA	NA	NA	NA
ko:K03869	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86926	NA	NA	NA	NA	NA	NA	NA	NA	0.95474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.10997	9.16533	0.31371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.76275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03874	NA	NA	NA	NA	NA	NA	NA	NA	2.81166	5.22205	1.035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.97838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.32277	80.52043	NA	NA	NA	NA	NA	59.62612	145.82403	10.09862	NA	NA	NA	NA	14.5325	43.81186	2.89434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03878	NA	NA	3.82576	NA	NA	1.6533	NA	NA	NA	18.10893	NA	NA	NA	NA	NA	1.39027	NA	NA	14.06653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52948	6.18198	NA	NA	NA	NA	NA	NA	NA	2.77585	NA	1.40398	NA	1.11012	NA	14.11424	NA	10.57594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14002	NA	NA	NA	NA	NA	0.74749	NA	NA	NA	NA	NA	NA	NA	NA	1.7425	112.81848	167.37599	NA	NA	NA	NA	NA	16.64074	49.10519	4.23785	2.15418	1.38472	13.96185	2.90273	118.61033	116.28353	24.33838	NA	NA	NA	NA	NA	NA	NA	NA	3.03802	0.64063	NA	0.69865	NA	NA	NA	NA	NA	NA
ko:K03879	NA	NA	NA	NA	NA	0.28403	NA	5.31105	3.26111	10.83742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64797	NA	NA	NA	1.16177	19.07258	NA	NA	NA	NA	NA	NA	1.57744	2.83308	NA	NA	NA	NA	NA	15.83898	NA	15.38455	NA	NA	1.35601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63118	NA	NA	NA	NA	NA	NA	NA	NA	2.85257	96.66347	144.43613	NA	NA	NA	NA	NA	12.52359	33.43037	2.54271	NA	NA	75.45803	16.4966	NA	1.93691	15.28066	NA	NA	NA	NA	NA	NA	4.41298	NA	10.12006	NA	NA	3.01612	NA	NA	NA	NA	NA	NA
ko:K03880	NA	NA	NA	NA	NA	NA	NA	NA	2.10421	3.35256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08098	NA	NA	NA	NA	NA	NA	NA	5.32576	NA	NA	NA	1.03666	NA	NA	NA	25.97253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59513	NA	NA	NA	3.18807	67.50393	27.289	NA	NA	15.12731	NA	NA	2.09776	NA	NA	NA	9.95486	NA	8.18242	NA	NA	4.82553	NA	NA	NA	NA	NA	NA
ko:K03881	NA	NA	NA	0.41	NA	1.12988	NA	NA	1.24966	6.91832	NA	NA	NA	NA	NA	3.12124	NA	NA	13.98854	NA	NA	1.68968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.45294	NA	NA	NA	NA	NA	NA	4.60861	10.64923	NA	NA	NA	NA	NA	25.30846	NA	26.74181	NA	NA	NA	0.6307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89672	NA	NA	NA	NA	NA	2.60513	NA	NA	NA	NA	NA	NA	NA	NA	NA	91.83198	142.10315	NA	NA	NA	NA	NA	54.81632	169.40881	20.63344	NA	NA	65.6519	25.27751	117.69735	111.41204	47.30089	NA	NA	7.666	NA	NA	NA	4.32688	NA	10.25262	NA	NA	1.55429	NA	2.89933	1.24469	NA	NA	NA
ko:K03882	NA	NA	NA	NA	NA	NA	NA	1.48007	NA	4.41306	NA	NA	NA	NA	NA	NA	NA	NA	18.92469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46123	NA	NA	NA	NA	5.44009	NA	NA	NA	NA	NA	NA	NA	3.05344	NA	NA	NA	NA	NA	4.53024	NA	9.30682	NA	NA	NA	NA	5.47775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108.34908	215.60268	NA	NA	NA	NA	NA	48.78314	159.02636	24.60946	1.5199	NA	23.03706	7.9825	129.45477	110.07788	25.48006	NA	NA	NA	NA	NA	NA	1.5854	NA	1.46602	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03883	NA	NA	0.81462	1.97954	NA	NA	NA	NA	NA	13.41412	NA	NA	NA	NA	NA	0.24581	NA	NA	16.54886	NA	0.13717	NA	NA	NA	NA	1.08996	NA	NA	NA	0.97652	NA	NA	NA	NA	NA	NA	NA	0.12301	NA	NA	NA	NA	NA	1.12556	6.9187	NA	NA	NA	NA	NA	NA	0.76191	2.78942	NA	NA	NA	3.27873	NA	17.26989	NA	29.67942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26421	NA	NA	NA	NA	NA	NA	NA	NA	0.6325	NA	NA	NA	NA	NA	NA	NA	NA	1.04061	79.86367	139.88679	NA	NA	NA	NA	NA	10.27304	31.20464	5.71244	3.18118	2.47375	62.00952	17.21011	109.21767	123.85368	44.45708	NA	NA	6.86238	NA	NA	NA	6.56052	NA	17.52006	NA	NA	0.72806	NA	NA	NA	NA	NA	NA
ko:K03884	NA	NA	NA	NA	NA	NA	NA	NA	2.41156	7.63164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78728	NA	NA	NA	NA	NA	0.81103	NA	NA	NA	NA	NA	NA	NA	0.87508	NA	NA	NA	NA	NA	NA	NA	3.30299	NA	NA	NA	NA	NA	3.92929	NA	12.08097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.59404	13.12507	NA	NA	2.58809	NA	NA	NA	1.2875	NA	NA	2.05798	NA	5.07468	NA	NA	1.99517	NA	NA	NA	NA	NA	NA
ko:K03885	1563.7106	488.12828	4149.91563	1558.5172	441.16761	1770.71237	505.88393	577.73114	2641.16004	3909.66658	4187.51576	670.72389	545.19319	470.36985	1259.44027	586.05672	411.57754	291.35032	942.59382	998.37639	1369.14128	1145.82041	132.02973	704.57113	1106.41886	1065.43558	1587.21772	3568.53802	1628.12771	907.22607	1254.9289	932.09298	1416.11478	714.77646	993.22404	1311.27312	1138.69144	476.66954	746.81856	3409.8583	1330.29587	414.45379	394.10876	1034.31129	1728.21702	2746.38668	671.80045	542.52434	2467.4472	301.68258	1661.28559	2925.55095	1133.1381	1448.33462	2417.46899	1974.11805	835.26411	523.77485	1141.69715	772.41535	1122.16305	497.63857	791.14928	5143.16267	1283.53861	2422.85037	1337.64989	2807.07604	67.65297	435.14051	550.66874	470.65563	687.11389	1123.62783	1059.28863	1466.01186	1074.13669	367.51079	178.54209	688.14651	2358.15837	1119.15094	3220.78114	2092.21241	2401.05324	2031.61668	2431.76894	1458.59534	1479.70314	664.10998	1627.21698	802.39177	1056.04304	1690.94968	2671.51383	1922.62866	932.67374	1093.30277	496.43778	877.35699	459.78578	239.50769	571.98198	1682.46591	953.85845	515.62624	806.30744	2513.52401	1307.36593	1791.44556	615.53512	472.56112	182.28005	1818.57726	766.9338	735.48909	1044.3098	1178.47889	1169.81624	2642.09021	552.47883	861.04868	1450.59084	1198.35159	696.28421	2162.35922
ko:K03889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03890	NA	NA	0.6959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08899	NA	NA	NA	NA	NA	NA	NA	NA	0.70385	0.69138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33756	NA	NA	NA	NA	NA	NA	NA	0.33531	NA	NA	NA	NA	NA	NA	NA	NA	0.66955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71788	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
