feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
GH123	63.36175	68.5474	63.45179	107.82045	60.97806	58.40237	60.15617	82.30609	66.23542	59.95317	45.69995	83.45935	54.88093	53.02733	44.25011	94.37505	105.2131	53.5529	88.98663	43.547	50.21774	64.66028	53.73708	86.73525	55.05943	58.60718	74.65091	78.03804	63.33497	79.57148	93.5563	66.77658	67.26398	73.36533	43.33927	95.52972	78.71666	68.41399	54.99398	104.08676	54.00868	105.86274	89.9918	188.44398	123.16587	72.89178	85.66418	83.14344	95.7005	81.49849	42.8261	45.0358	110.20345	90.83282	69.28118	86.92261	105.95461	70.08084	141.68923	68.2629	91.29568	93.22712	96.44094	46.28257	64.32558	32.74933	138.2806	148.47188	104.59034	123.07231	40.25413	72.10944	68.02899	69.27787	102.68561	101.09991	82.83111	88.1603	49.5853	88.06355	115.89078	80.30445	121.03145	83.89774	101.67862	74.34061	95.84977	86.7854	88.30492	76.22112	77.58255	64.40961	65.96676	119.35541	140.60265	189.12347	124.45413	90.8024	65.9213	66.81873	63.3583	120.93353	130.46169	130.23246	97.87822	40.14398	68.83753	63.67268	77.52985	54.3553	75.48934	59.61238	59.07872	71.10657	84.54908	62.26484	52.51227	73.85504	56.65141	84.57835	60.01186	102.35043	80.59293	142.0488	113.63456	76.24561
GH125	593.49356	358.76058	260.21346	190.21523	181.99322	244.94695	192.12149	141.39658	105.83207	126.46216	84.27052	227.46994	205.11214	236.05096	111.28366	220.20707	243.7622	110.35462	216.78593	258.69033	341.30289	415.89565	441.62179	622.94995	331.46536	360.10185	418.30532	443.18344	388.58523	252.84745	254.71912	242.45319	298.26096	195.08381	128.76866	220.77361	491.53518	176.4971	103.81547	159.82475	111.7259	143.89758	117.41201	272.12316	150.06943	205.40651	308.50225	375.927	404.53228	200.0534	183.91906	242.24171	302.39847	261.28196	281.9645	506.9604	490.68294	200.90603	504.11656	205.29824	192.26239	168.68819	237.00232	119.61983	232.59152	96.05692	337.00508	384.74736	195.27031	181.54206	94.14628	256.26785	260.1742	284.18505	290.25089	199.40981	106.13859	334.85848	117.68808	299.15986	373.65102	228.34389	259.75285	276.53157	372.59581	360.23297	299.42115	305.67761	262.42747	170.75429	286.14283	180.43476	168.83077	573.66201	513.50154	381.69578	429.86549	176.76487	78.96888	124.22692	78.92944	86.19221	133.34317	136.74024	96.40496	215.55939	227.76758	304.96393	354.34203	484.49247	407.06732	275.78047	297.03159	393.71838	311.39515	174.78256	146.65843	238.3861	270.1684	244.35455	360.0892	327.18425	367.82542	272.65756	450.05811	348.387
GH126	0.37329	0.72836	0.35006	0.91157	1.15344	1.43329	0.83667	0.45363	1.40493	3.44804	1.52317	4.41146	2.29298	8.09312	4.11682	4.45455	2.59089	2.98795	3.39488	0.61183	0.65479	9.43988	2.57988	3.26207	6.18868	NA	NA	NA	0.03452	0.48066	0.21478	0.52306	0.36748	0.09345	0.51431	1.96392	0.80557	1.0003	15.56709	8.4764	15.50981	NA	0.11968	1.83253	7.01626	0.06547	0.16254	NA	0.04672	3.25643	0.2014	0.01982	0.02765	NA	0.03541	0.01479	0.10065	0.56262	0.13615	23.47674	25.44424	18.43985	19.74612	4.04376	2.82996	0.34878	NA	NA	0.80297	3.53408	1.26822	1.96953	1.4281	1.0506	0.37138	0.37929	0.46713	0.6958	0.23685	0.73209	NA	0.05087	0.04653	8.14572	3.16443	10.45187	20.87254	1.03983	0.55014	1.47913	0.85022	6.45514	8.43906	1.08515	1.46786	1.61303	1.59569	0.91775	1.1752	1.14208	0.32853	1.69382	4.455	2.41929	3.77172	21.94596	21.44146	2.93283	0.03906	NA	0.67089	2.14589	0.90379	0.09679	1.8093	8.51283	5.48173	1.94306	1.54632	1.69101	1.11103	NA	4.06433	5.84798	9.41361	5.35049
GH127	259.30742	239.71355	230.11036	270.58947	209.04181	236.0246	223.44318	228.36205	313.93974	295.75373	414.0544	197.59258	185.17633	189.37623	175.16601	298.83218	282.36414	214.72656	257.28935	283.42766	373.28604	232.03813	167.43873	270.25354	144.01089	263.565	269.76094	254.36328	251.66029	343.16918	328.69152	248.29396	279.14326	166.58509	185.093	171.43922	228.73626	214.6645	221.7047	209.50267	204.82198	181.54094	193.5266	181.68413	138.79923	233.07303	329.8697	240.38736	296.41322	257.22456	369.80702	413.89749	288.9627	166.97021	217.2293	253.51458	302.94643	223.89404	299.97214	408.52023	263.9946	253.61291	283.16631	382.06593	223.98805	432.89645	294.29848	315.32472	208.30658	150.32241	178.8755	190.73228	191.31124	185.44741	174.73814	198.60718	239.71505	288.26763	137.87448	218.2062	276.60572	222.1268	311.78784	240.10246	248.58171	232.01644	236.48774	321.22942	288.66818	274.74071	255.5303	270.31226	251.56627	317.79186	309.81346	352.34076	285.1475	251.70038	99.72068	161.66418	141.82569	260.01739	331.37996	366.50383	268.8754	261.35281	262.52455	315.76089	347.26122	292.38291	316.39641	199.07474	279.92478	291.24137	275.45259	238.1513	175.4087	296.23249	237.13253	243.87309	280.23064	334.80432	284.52818	268.14517	324.02158	289.38534
GH128	0.20084	0.81741	8.10168	12.5274	10.31536	2.1452	3.39314	3.74404	2.695	3.02209	2.06235	11.91131	1.8752	5.70019	4.84504	3.30805	2.90986	2.96111	3.6128	0.20819	0.05067	4.37595	2.68132	1.75804	3.19428	4.97854	1.7269	2.69616	1.01872	8.69179	2.30886	4.85225	3.31899	1.49868	4.62018	0.59779	0.71687	1.49392	0.66524	1.16112	1.18267	0.16363	1.17108	0.63839	0.40123	2.95207	1.39099	1.72996	10.56813	0.68611	2.81847	3.07364	3.36128	4.06945	3.35853	4.49745	3.69393	28.91064	3.30695	0.57627	2.65741	1.40331	1.13523	1.85606	6.52124	7.00707	NA	4.93386	4.88612	2.54471	9.26623	2.37576	3.21295	6.40702	0.65363	0.6631	3.07312	2.57622	1.84268	1.51385	0.66885	1.99789	0.19009	0.53698	2.42299	2.18905	0.21281	1.4592	1.71758	0.90948	3.44887	3.00436	1.73167	NA	NA	0.0307	0.05812	5.33238	5.92376	6.03096	4.80704	4.15611	1.68947	5.91742	1.18576	6.96073	4.08477	9.32396	2.04422	0.75988	2.32937	1.12486	0.42856	0.73632	9.74197	5.94936	4.12399	7.56486	1.19896	1.76592	0.63282	0.25103	NA	NA	0.07891	0.27113
GH129	5.99267	9.03677	10.77507	11.35261	8.04253	21.25333	6.60025	6.87796	7.10117	11.19393	5.60298	3.49108	10.41471	8.82807	15.36257	11.61737	6.22211	12.69299	9.13744	4.14242	2.16983	11.70972	5.00742	4.28545	4.91211	15.79324	11.61088	6.42673	10.22543	11.64813	8.06009	4.24508	5.96922	9.71475	14.92006	10.71181	6.64148	9.14395	2.62437	3.37812	3.89529	18.34166	21.85597	34.39054	29.85718	8.36564	15.89763	15.14757	10.7358	8.19426	5.0437	5.67228	10.23451	14.39652	8.74962	14.29945	8.88851	13.25492	7.10821	2.47106	5.58533	8.06191	7.0759	3.40641	6.10044	2.00025	4.96193	2.7665	2.27054	6.86603	18.80512	6.5769	9.93092	8.04948	11.27369	5.12401	16.73651	10.01175	7.96173	6.70592	6.72493	18.25721	4.60062	4.00151	11.67859	8.45384	4.19502	5.31859	6.42278	8.42424	6.17892	3.61627	7.04773	11.39807	11.60244	6.87884	3.41115	4.93402	5.49173	9.46543	9.49795	10.16505	5.21464	9.22299	4.99383	14.85242	10.99497	11.05895	12.2906	6.52619	8.43999	8.00082	12.17089	6.33044	9.382	8.65827	6.7071	5.91844	23.66103	8.51626	11.31912	8.823	5.05221	26.2912	10.35662	6.36295
GH13	5907.08064	7012.03878	7148.03139	5879.48682	5698.2273	6686.31415	8012.30142	4508.68555	6068.15603	6561.86679	7485.21023	4929.00514	5750.91137	5398.22109	6490.80209	7448.98575	6686.1579	7863.56642	6817.15632	5813.30886	5344.72519	6019.78183	5203.82224	6013.47592	4275.78822	6325.22642	6034.11254	6265.53674	6472.97514	6513.8657	6976.53213	6308.62936	6066.1399	6349.66667	7610.87734	5477.96018	5855.37122	6720.25408	6175.31797	4416.53016	6052.80005	6543.13965	7488.70174	4547.97201	5343.73543	6947.73876	8168.563	6600.1015	5933.02055	5525.74118	7995.7725	7209.39728	4898.91274	4468.57936	5138.82797	6769.66567	6024.90663	6753.18723	5286.77726	5120.80591	5929.86495	6496.16688	6048.2163	6612.42418	5817.75436	6785.48916	4771.31557	5058.63409	5848.38277	5696.22382	11533.64649	5779.55558	5597.07284	5355.69958	5609.48497	5283.70459	6616.9428	6111.50938	7858.5575	4669.49399	4788.07475	7399.04994	4775.13706	6629.96895	6487.51036	7056.72006	6551.56535	4942.74476	5567.54562	4792.82197	5073.75992	5305.84587	5329.20864	6365.81145	5912.45619	4961.13766	3463.819	6089.26452	4663.62469	6398.7251	6775.53145	6259.64364	5690.3823	5606.47546	5920.48899	8802.05741	6706.81299	6651.155	5996.30727	5581.49734	6621.98456	6964.43431	7417.18984	6388.51784	5954.55209	6390.50715	4492.00595	5817.19969	7837.0635	6031.70012	6875.61127	5677.63812	5123.57368	4808.13364	4589.95065	4232.11552
GH130	353.54588	369.28565	403.84141	353.04588	263.27754	322.73107	297.6848	249.48856	316.48117	315.28611	305.46259	363.81663	358.27449	368.73168	273.37337	511.49811	508.60844	367.7776	447.53101	429.46201	486.83346	417.0056	328.09236	510.08362	313.46382	411.10333	456.57169	432.56931	420.1252	465.07072	424.36483	407.89269	449.05942	504.86959	350.43824	529.13491	369.39018	338.33603	400.32083	341.48873	322.37736	257.50333	325.89447	294.87954	236.9058	327.25017	366.38766	493.1492	594.37333	469.35556	520.19706	550.72787	435.07572	256.50256	414.78342	428.10984	468.49744	358.46745	654.69152	646.19043	450.75559	440.93586	494.90295	344.33225	322.86573	304.72379	531.47065	543.5243	401.40741	339.62614	220.87205	310.37192	349.7781	334.48292	618.05902	457.52003	331.40256	588.938	219.0155	545.77786	547.49611	474.01298	596.15459	326.75658	424.07417	418.19441	442.92967	394.05773	396.66948	329.42346	365.8988	326.68187	293.44116	502.49493	538.61429	626.70915	546.38103	431.26406	140.38324	243.34132	218.80952	304.96429	477.09375	462.68513	352.13969	395.51224	406.10034	403.0173	448.12935	369.07754	444.07592	349.75342	393.49112	417.10085	452.6527	443.13514	299.49797	497.235	417.11289	426.41723	443.89604	501.78977	427.26918	382.27441	465.97997	423.15343
GH132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GH133	125.8446	144.26398	140.54776	152.87004	130.47935	120.03201	131.55231	133.43937	133.15853	138.76766	180.72565	139.00365	143.38085	97.17293	82.29747	164.84366	175.00335	102.8142	168.68224	161.94614	195.83284	135.51231	131.74229	183.66961	116.62388	112.06441	120.30453	126.2079	114.63227	133.33777	148.3259	108.93004	130.52565	113.88192	105.30687	131.46557	133.67277	97.71042	94.69576	108.64627	103.9333	107.10552	96.07588	118.0532	63.75421	130.08755	104.87124	135.93488	148.9624	152.92303	159.94388	175.19924	119.47706	107.46313	142.81691	165.37458	170.20842	153.11242	192.77349	126.18521	131.07183	114.68172	117.72158	168.98852	143.67188	179.12081	170.65761	188.65483	153.51079	150.31059	49.40366	93.45801	96.11753	92.64041	121.77297	114.98116	109.49546	155.66259	44.62694	119.67599	108.85471	133.36349	133.96592	142.77223	128.58085	119.81704	135.99444	174.11924	197.97228	157.25954	149.90387	118.24955	123.02076	158.93965	160.81824	162.33331	115.30202	183.3701	55.27369	75.45277	77.01444	104.9004	114.74299	117.33404	98.46535	128.48669	98.46588	145.37104	149.64437	147.86724	105.61385	88.53524	110.87012	125.42445	149.1298	136.22382	100.43495	147.56953	134.2092	156.0027	170.46208	158.06863	125.90324	114.33636	120.27453	114.39691
GH136	34.60461	34.42008	39.33285	41.03717	36.43122	40.68332	31.1943	29.85186	38.69337	29.07483	23.65032	17.7351	22.7396	24.61551	40.71794	42.54255	40.99742	42.62891	38.25583	73.29498	83.54452	49.04996	22.76303	46.52032	32.10212	28.65868	31.49036	24.47809	33.96323	42.07558	30.29795	29.10918	38.61749	44.65556	35.88379	37.66935	44.31423	46.67835	37.42038	31.14217	38.07814	18.42919	19.95962	29.4027	22.5645	47.61299	47.77512	50.58726	64.74843	44.54034	31.48673	32.59317	42.66135	30.31812	33.95963	29.15987	32.71794	45.18471	30.20832	154.06517	78.27716	55.23939	51.59495	16.89522	15.88926	12.2482	71.82296	59.64821	53.64974	25.26971	56.03043	39.45194	39.0179	39.57836	28.07681	34.17415	47.29324	24.90936	38.30326	20.38617	31.06947	51.13837	48.85287	56.97115	55.28159	53.52712	46.42141	19.15826	31.89822	36.21278	31.05025	56.0994	62.88771	53.54106	39.34547	55.93074	34.78129	33.11726	23.06766	31.67733	36.19255	67.41012	67.01981	77.70392	62.75818	25.76053	41.82011	66.31734	60.91537	61.84873	62.24229	45.0979	46.15843	39.24818	34.39733	52.855	30.43404	44.41069	31.75503	35.23959	47.38706	45.42198	36.19327	66.86769	64.85428	25.35615
GH137	13.56726	18.60683	16.21024	39.79903	22.24858	28.15732	25.63584	30.21416	30.2751	21.07331	23.03463	13.14405	10.64472	19.17196	10.06006	32.12787	40.26739	19.94088	25.92937	31.70723	57.17876	24.59312	21.43403	47.88571	19.41442	25.98566	28.39218	21.87341	26.75793	47.05206	46.80823	30.83373	41.42773	35.12265	24.15087	37.08075	24.84705	27.74358	18.98625	22.50906	18.30247	10.0834	12.30821	16.22092	5.21551	27.57352	24.31943	37.89431	52.75221	23.00843	7.27375	11.63467	64.1303	27.71641	40.0867	22.50408	47.73614	22.7796	60.78651	95.16485	42.48821	38.31677	38.84269	17.54579	18.97528	16.28502	30.89823	21.90517	15.05612	19.98218	13.30788	28.41945	26.97379	23.30809	73.54501	76.67159	70.23013	49.13898	19.88787	51.38471	56.10209	31.20666	79.6262	58.25445	50.36146	41.54013	44.1	37.62514	39.19135	39.14436	29.91158	58.7034	47.3884	49.54331	57.09326	85.57464	67.94044	26.21885	10.40585	12.96025	7.47777	55.28264	74.90906	81.44954	49.56463	16.79421	30.09255	58.84575	81.37786	68.15965	40.71141	14.95995	26.39733	36.45773	22.86716	27.38424	16.28058	33.874	37.25736	56.24699	53.53947	84.91815	43.71485	46.85745	51.49017	46.15895
GH138	24.82566	21.30843	21.41121	64.03024	33.963	34.25043	37.5224	37.17202	35.91754	22.24971	26.96261	20.96213	12.0805	21.30364	12.70663	54.58096	59.77772	31.52872	44.41982	48.04233	76.70765	33.44237	27.65499	62.9702	25.37291	36.39708	45.17867	37.29169	41.68999	69.43584	74.11201	48.11075	62.41747	83.00464	43.32022	86.83562	41.0101	46.65564	23.77465	43.39729	23.06854	27.78396	25.92802	29.33118	11.03446	53.51989	42.80655	66.39615	96.50828	35.83143	12.64907	19.54942	98.58332	39.919	60.15347	35.75401	65.7725	38.99228	118.22165	132.32322	73.39735	60.60857	57.15954	24.57175	22.71651	21.91283	45.15291	39.05448	14.74817	17.88644	17.86432	33.0021	37.60323	30.45868	81.90715	94.54117	78.67658	81.84024	41.82781	93.45926	98.98165	54.4546	96.57959	46.28191	43.2186	41.85478	45.87304	44.42455	51.11195	54.52186	44.24792	82.71303	66.06626	68.79234	86.96538	120.5897	129.10114	39.08155	15.97108	17.96642	11.23028	81.9169	109.33371	117.04412	68.62494	27.6119	47.2982	98.40437	123.49839	122.81338	66.50644	26.66198	42.39159	55.79942	36.67589	41.4257	33.0843	48.41491	49.45908	75.35842	86.64376	101.81611	68.96585	71.24908	79.50163	69.06262
GH139	21.69695	17.87668	25.81982	48.29638	28.67984	29.95456	29.64896	27.80318	28.77629	17.57808	20.57887	11.69969	6.6731	14.34306	5.90617	77.31984	81.91789	34.19446	70.52733	66.67312	110.52636	27.83025	26.32518	52.30293	23.61154	27.40802	38.46252	29.53195	33.30124	47.40538	48.25849	31.7471	42.48464	46.60858	28.98866	54.91539	28.78946	27.10505	37.51915	44.22909	27.65931	39.1364	32.38927	40.9811	21.77497	36.66794	38.40978	53.86058	82.12965	25.29604	5.92746	11.81295	63.34875	29.83858	40.12102	25.49639	51.72435	30.52895	78.80428	114.69173	48.71004	40.9813	48.71704	16.6521	16.6046	12.27914	34.47418	31.19782	14.0689	17.27504	12.818	32.71154	33.20839	32.48774	50.78257	58.02451	53.06445	51.11866	23.64458	61.63887	68.02183	42.26348	82.77698	45.69041	45.2551	35.62665	40.65447	42.10641	44.02103	43.42807	34.86868	66.03013	52.28644	50.37089	63.22159	92.17022	89.28695	48.6767	15.90031	16.06671	10.21545	66.92929	83.87925	107.69884	66.46766	28.95807	47.05705	61.22711	80.01755	62.53471	44.64759	17.46065	31.15781	38.75721	24.47759	43.71666	28.35557	45.59577	33.74652	56.2723	60.37406	81.18781	56.44402	53.25905	60.91841	59.86595
GH13_10	NA	NA	NA	NA	NA	NA	NA	0.16775	1.26874	0.15353	0.10222	2.32959	0.20541	2.55826	2.11221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23938	NA	0.04812	NA	NA	NA	NA	0.04506	NA	NA	NA	NA	0.04608	NA	NA	NA	NA	NA	0.66736	NA	0.04111	NA	NA	NA	0.02914	0.07419	NA	0.01479	0.05689	7.3237	0.4838	0.1335	0.61047	4.67367	3.39325	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23173	0.05408	NA	NA	NA	NA	NA	NA	NA	0.31997	NA	NA	0.03062	NA	0.02805	NA	NA	NA	NA	0.06602	0.02451	NA	NA	NA	NA	0.04738	0.02772	0.35316	0.66617	NA	NA	NA	NA	NA	NA	NA	0.58796	NA	0.0976	0.22269	NA	0.06503	NA	0.19821	1.26543	0.18737	NA	NA	NA	NA	NA	0.03585	NA	NA
GH13_11	55.68249	65.75246	68.88085	33.37736	57.37267	97.98967	91.33848	20.21478	20.93371	38.98214	25.40078	25.77764	27.42863	30.03945	51.77513	78.7264	62.54238	76.60669	70.14354	44.41819	22.19972	45.6442	30.62575	28.51644	19.95411	44.25421	38.69222	40.67046	39.10762	41.60214	53.80083	22.86364	30.32807	47.61751	80.40623	28.70365	49.83895	87.40328	27.61661	11.54053	30.16138	65.99077	72.13909	22.1444	29.97718	92.5434	138.89359	78.33379	56.16144	23.61346	70.33125	31.87812	38.33293	45.07272	27.52086	71.02058	43.84532	59.81843	30.43403	18.1266	42.04426	54.93503	56.30779	24.07747	37.66803	25.35297	63.90231	45.57431	57.98495	35.11297	52.17529	25.25324	28.57077	28.97512	64.57938	85.00821	76.53016	51.7119	96.84962	27.19367	31.74335	78.60207	28.07549	83.65971	51.59914	76.77262	89.19869	20.45899	29.24897	22.59351	20.71914	36.49346	39.03426	61.84561	55.75186	35.25941	17.94154	56.29762	45.73743	49.48312	50.53439	42.52346	32.39416	30.51003	28.8634	89.02924	35.50546	49.66031	33.3006	36.08888	44.46948	63.89617	61.36663	53.02623	42.60972	61.8665	42.07865	52.49986	94.76793	48.38132	69.302	46.8099	30.83934	46.12339	17.89401	25.76407
GH13_12	0.60603	0.47243	0.10895	0.2929	0.04392	1.73948	0.07412	0.02472	0.04539	0.44294	0.28809	NA	NA	0.02414	0.57988	1.9762	0.90716	0.40471	0.24477	0.15854	0.11386	3.36834	NA	0.45631	0.10704	0.20724	0.14466	0.46252	0.01202	0.05907	0.10679	0.04914	0.26623	0.0575	0.34704	1.06734	NA	NA	0.06046	0.06049	0.09487	0.04985	0.37949	1.79195	0.43478	0.01874	NA	NA	0.19489	0.85389	NA	0.07498	0.01331	NA	NA	0.14722	0.27013	0.06725	NA	0.028	0.04203	0.08705	0.06356	0.18302	NA	0.09985	0.2268	0.08522	NA	0.07523	0.0285	NA	NA	NA	0.26246	0.09066	0.60208	NA	NA	0.07264	NA	0.22824	0.04949	1.04592	0.99976	0.01476	0.05326	0.06036	0.59268	0.66683	0.58867	0.12293	0.38731	0.07228	NA	0.06489	0.07904	NA	0.02581	0.91273	0.10525	0.29209	0.79253	0.74148	1.26027	0.07535	0.02093	0.29441	0.14603	NA	0.37441	0.12035	NA	0.1775	NA	0.12095	0.13382	0.16627	NA	0.12377	0.10756	0.0685	NA	0.13188	0.17349	0.18166
GH13_13	0.14346	NA	0.0306	0.03425	0.08661	0.07282	NA	0.0235	NA	0.04867	NA	NA	0.02056	NA	0.01753	0.04223	NA	NA	NA	NA	0.02829	0.04724	NA	NA	NA	0.0872	0.06336	NA	NA	0.10651	0.09551	NA	NA	NA	0.1053	NA	NA	0.04624	NA	0.05855	NA	0.09313	NA	NA	0.02755	0.08445	0.0755	NA	0.03255	NA	NA	0.04585	NA	NA	NA	0.0678	0.17614	0.0855	0.04796	NA	0.09246	0.14714	NA	NA	0.02616	0.06138	0.03821	0.09342	0.28199	NA	0.01899	NA	NA	0.01894	0.02922	0.0323	0.11026	NA	NA	NA	NA	0.06404	0.02247	NA	0.09882	0.0487	NA	0.0189	NA	NA	NA	9.64816	12.41863	0.03278	0.01145	0.03569	NA	NA	NA	NA	0.04341	0.17677	0.0683	0.03182	0.08301	NA	NA	0.03923	0.02725	NA	0.22028	0.05673	NA	0.05694	NA	NA	NA	0.06177	0.10334	0.06145	NA	NA	NA	NA	NA	0.01593
GH13_14	122.71648	165.39831	152.77736	116.42936	116.9733	141.78819	200.03588	111.25424	135.17691	138.85724	162.26122	105.21719	149.42895	129.22439	149.74183	152.82686	160.49494	144.5881	136.04593	142.77064	167.32886	151.57155	133.99038	191.30979	106.35195	124.30433	129.25698	144.65299	128.57535	164.18931	179.66167	181.49142	171.31704	159.63921	181.12412	147.52904	158.00427	161.24896	136.43383	88.35805	127.99927	103.16413	132.25563	60.99093	62.65652	124.12918	180.7967	137.26795	148.3917	129.10291	172.08592	175.07791	126.67093	98.33537	159.79185	177.79782	172.95002	136.72376	150.68286	158.78897	139.4176	147.18888	130.87478	192.86288	141.72361	192.94531	114.75261	112.22212	103.80257	114.36337	335.9645	164.9167	140.95351	129.67435	132.73119	134.89279	187.7832	156.80729	264.10805	114.63419	115.81784	136.53499	137.56375	151.83072	159.34352	161.48329	135.10343	144.19411	160.0059	109.16868	124.31402	110.53205	105.82809	154.17122	148.06938	138.90556	110.38388	148.90116	80.79664	119.48078	115.87961	151.92681	144.79003	146.64361	125.9788	145.56021	129.74794	165.49275	176.26064	178.89572	148.50977	149.16062	165.56917	147.16561	147.64595	145.636	79.84871	138.22626	184.21437	161.79704	193.01731	160.97687	134.55527	96.84569	115.0968	107.12196
