feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
ko:K03114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.49116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.1613	8.25504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03116	2056.54647	3083.58562	2076.74531	2737.55827	1084.46184	1403.04221	2367.15907	1951.58626	1839.39039	2203.76342	2803.59317	1835.39869	2323.09053	2908.46716	2035.30088	1137.0282	1868.90678	2346.60151	2296.76738	1175.22676	1752.28745	3420.38333	4493.81457	4672.16816	2408.61413	2930.45851	1165.81139	767.78922	1418.88122	1673.42517	3318.06588	2809.12385	2034.64031	2194.06056	2034.37021	2481.62348	2535.22919	2371.01704	2672.32764	1970.83916	2742.73163	2230.55543	2300.91208	569.19779	776.32704	649.23215	1614.60955	1507.25237	1685.10181	1794.77262	2092.08793	1853.43411	1942.08475	2292.09372	2193.32674	2193.09508	2371.70553	1636.06839	1790.06393	1834.17427	2833.58665	2870.79563	3133.34716	1873.56874	516.32773	2173.22832	2962.74911	3586.33291	3756.89044	3912.6848	1696.86251	2016.75932	2142.72226	2561.43036	4355.16878	2322.30543	2345.2111	3119.00824	3650.95648	2708.40276	2930.88313	2474.74812	2443.35226	591.2073	584.83127	2078.2479	1897.01302	2024.79098	2390.71862	2593.90204	639.07036	360.54486	930.17536	648.78574	1958.89344	1566.13709	3717.47298	2171.26286	2401.08154	549.07416	925.5685	2058.88528	1733.79097	2574.54382	2946.10032	1136.33172	934.55005	1353.0376	866.91863	2231.12752	2402.97588	1362.94709	3091.69696	3579.3759	2785.99645	2453.28155	4575.34077	3453.91737	2384.05512	3005.60365	3622.23222	2531.4862	3387.3775	3250.65604	2960.13787	2881.2537	2701.9605	4259.15662	2261.49722	571.0427	983.25871	3177.36861	2731.67341	3054.74546	2867.29409	3741.64539	4645.3591	3080.16908	2531.25131	3679.28596	2394.59393	3000.45707	2351.66013	4073.15192	2552.51829	1989.17455	1964.00512	2626.26519	2550.48977	3795.25763	3237.48214	1743.98671	2053.76524	3201.71605	2737.77462	2922.39018	2419.11504	4994.53241	2183.89537	2424.47199	3367.81357	4250.14901	4981.96637	5117.06194	1594.48507	1569.16182	1099.66647	3377.5471	2736.37223	2267.48361	2731.97929	2865.41832	5106.28785	2689.59605	2371.67896	1333.29657	1042.74716	1440.60844	4394.54382	3137.01447	4278.73519	6497.04192	1885.72819	2429.42912	601.47159	772.25863	1816.75622	1412.26004	2399.66115	2839.40358	3612.10896	2698.36565	2141.83442	578.825	785.34923	538.11413	586.3792	1963.46544	588.17832	281.36981
ko:K03117	879.72843	220.22876	200.88589	1103.18905	684.59282	435.55859	706.22371	164.33742	112.86744	224.4411	456.12048	362.17219	1143.75146	1915.72009	1346.88995	503.13097	400.14716	1694.21902	491.60401	131.53941	197.03951	3442.22634	344.5439	281.96034	264.4621	425.57835	758.69864	180.16662	570.32652	788.59914	286.88347	339.7894	671.26839	805.59475	1112.9335	491.32423	1515.14062	697.57747	1524.9861	909.50252	313.29854	909.57267	314.56485	256.13838	252.71125	197.16335	1066.07465	872.10353	539.19358	198.16946	585.64239	430.07331	482.02482	354.70164	231.78185	818.85043	499.13779	500.38281	218.70598	224.76698	856.4727	886.59262	1309.50318	166.88616	180.38573	603.17322	1538.58482	595.2589	289.11097	284.86235	596.15028	640.87297	560.3486	339.80259	716.15163	520.18549	987.86993	428.63221	142.2371	1703.39941	1424.63795	209.78161	275.38839	259.19671	266.94039	563.35837	653.24136	541.2711	859.43122	456.3604	496.56729	251.05006	309.36062	388.96383	340.80822	263.08706	613.81978	133.04337	880.7223	405.86527	335.2174	523.1465	426.54476	241.67098	1003.08885	504.28022	357.38847	381.41898	352.3837	149.85889	760.16516	468.77518	2510.2263	1429.74309	744.05173	1090.19808	602.27788	954.85921	534.62391	1497.53827	1190.83791	643.03903	701.61596	459.09415	341.98415	978.29807	368.69706	1725.88395	1418.95645	285.57745	252.90784	1124.34708	487.90442	427.07711	447.69908	799.59312	258.12699	249.41261	1416.73829	2233.75489	876.44841	1317.90924	895.47909	93.26403	136.80536	525.39312	314.79829	213.32294	264.05831	177.334	346.08972	415.43511	462.3855	1130.96385	642.04374	1093.55981	1733.15598	278.32481	417.48274	785.76748	1952.00943	551.22079	540.02142	670.78573	223.90804	209.99892	145.65091	193.78281	414.72963	68.52136	82.50521	122.62109	101.44142	141.69826	186.84577	108.89787	349.21353	665.56492	272.74355	1148.11205	371.70983	161.85127	501.83072	1412.56955	466.8963	287.70031	1304.31572	53.71857	48.80782	635.59602	379.96952	2798.98769	1099.85349	453.52671	231.22601	300.03959	595.07088	489.62974	383.09145	100.15196
ko:K03118	2188.26029	3683.73558	1928.21486	2589.26385	1416.9205	1575.88332	2824.89501	2138.17702	1956.81123	2474.25168	3585.48396	2026.21198	2454.93839	3576.40846	2841.78142	1053.96827	1757.38252	2517.06627	2584.10516	1431.44084	2213.5625	3876.85182	4634.43873	5622.41538	2739.70861	3543.81857	1620.96149	1016.55626	1664.25674	2169.17745	2698.2197	2632.52989	2371.83992	2502.51593	2356.67809	2613.85017	2952.5998	2995.84146	3261.68343	2724.03747	3699.73003	2411.63482	2375.52587	801.37741	845.65771	778.88059	1732.35831	1736.09389	2011.56622	2087.96608	2428.65804	1856.52635	3051.96918	2887.61918	3264.5256	2442.49752	2652.19016	1588.20137	1825.1965	1789.50296	3208.15382	3547.30069	3630.11312	1864.10479	444.7766	2867.48136	3533.3851	3816.7509	3830.86434	4153.98839	2339.21207	2459.54432	2179.13633	2731.40706	3534.27563	3121.57895	3075.87763	3297.73856	4403.29003	3276.75027	3531.81346	3298.33931	3328.55276	610.16872	652.17332	2453.60748	2433.36322	2351.27067	2940.80389	3088.12632	946.22365	502.68104	837.62319	772.6175	1923.27275	1382.93966	3274.37432	1949.52216	3254.64222	896.01121	1058.58119	2339.36287	1943.39308	3028.98348	3658.33763	922.66386	1029.21878	1690.99384	998.27178	2914.85208	3146.58277	1474.34031	2906.56879	4341.83404	3401.17549	2810.03845	3728.97535	3035.29038	1899.54662	3054.87839	3691.07384	2642.71672	3197.68916	2855.89081	3269.66131	3618.48441	3500.48397	4747.50888	2548.32235	537.59145	946.90157	3408.72702	2544.26642	3512.38047	4706.50061	4621.62963	4205.8636	4045.9193	3058.24201	3919.93724	2356.31212	3136.56621	2812.87711	4263.22653	3144.26581	2356.7677	2716.88412	3356.60873	3020.83128	2502.09776	2365.86444	1883.99101	2248.57759	4083.03016	3564.34251	3404.16091	2490.01041	5236.69098	2748.90461	3140.42711	3932.25243	4155.32825	4870.64944	5294.4471	1528.06442	1516.59562	1153.261	3621.68368	2884.7591	2862.51233	3141.25917	2970.40157	3557.35715	3266.19908	2019.35844	1579.46396	853.3024	1387.14588	4046.34705	3382.88884	4116.55187	5902.43475	2631.74347	2577.96365	653.21855	765.94246	2130.79812	1286.72573	1934.94117	2652.21713	3112.70069	3261.0359	2769.95719	667.3938	975.80197	543.62262	659.8552	2676.76122	705.1315	268.43714
ko:K03119	281.41016	14.38479	11.42202	20.8342	104.02654	12.83578	822.64059	12.1566	10.75242	2.66044	129.70147	23.37971	20.23544	1323.13399	1509.96396	72.36249	12.68525	180.84839	80.24552	116.70739	34.83363	13.05353	10.59835	5.54177	85.40915	45.66918	550.91495	17.00111	4.9137	3.91242	99.61625	1.72948	2.89167	9.94765	8.47281	3.55462	4.02381	56.01702	86.79796	76.76154	4.49813	12.58681	3.18317	3.84754	16.44295	3.98067	17.53225	59.0888	4.4682	NA	192.88594	25.89685	29.0946	20.61098	7.49566	21.66918	6.37057	91.0579	20.15007	137.83764	1030.5389	39.17034	111.20501	11.82868	27.83144	5.82559	972.67089	29.54976	186.08538	151.74045	156.92973	89.01993	23.54479	23.06721	278.3909	204.80956	138.93507	10.6137	NA	1373.84592	1088.90799	119.89896	40.19863	4.07932	41.75127	24.57231	502.9714	11.53029	128.56599	33.5088	612.36816	175.95005	9.97704	358.97776	22.13875	10.31894	1.87708	29.54722	516.91821	148.31149	3.61063	10.0742	17.11634	37.30251	75.34976	7.38373	21.29427	157.52676	0.42833	40.70599	62.78403	28.48195	7.57904	14.9153	88.81726	6.6574	88.96493	37.56325	15.47053	21.79378	29.01015	60.89379	87.72767	47.49766	54.42508	30.54636	130.45468	46.79096	65.38986	11.4203	7.98837	23.19734	35.91592	12.87015	48.88614	40.4559	49.0494	16.47813	63.35074	2.1588	25.45154	88.96415	31.19484	5.34476	40.92659	17.1232	10.16529	9.80207	2.60425	4.03602	26.66967	2.3896	21.99911	4.80511	32.29151	270.2517	19.55713	3.07215	4.77838	14.15275	223.04673	3.83096	4.77229	62.03107	117.94113	0.00786	29.03163	24.66993	147.11515	35.84697	55.40169	25.94301	66.0938	41.48215	21.9716	83.76035	54.86179	5.80719	57.93324	20.9973	76.06943	3.75674	3.81635	57.26283	10.36516	1.67449	143.38176	69.2203	42.69826	128.10538	325.11101	23.15215	6.41884	3.16029	0.46134	21.83798	7.77976	73.89251	5.69339	7.84134
ko:K03120	9.04902	9.43661	6.71238	14.16071	2.74871	1.60275	29.99728	28.94301	7.52843	4.89375	7.82136	1.69337	2.92564	8.904	4.05574	0.42647	0.86478	13.97015	17.7176	9.90827	6.64747	3.12462	13.33056	3.00376	5.57895	16.21221	8.15954	6.4704	5.34776	12.20632	8.26825	4.19141	4.34792	10.43869	11.10453	15.32183	7.58282	5.4043	3.92991	0.69758	6.46218	2.18812	11.05266	0.47713	1.54512	0.9586	5.44733	10.77959	2.513	5.17653	4.34692	6.41162	0.95044	2.37022	8.38085	7.9141	8.1535	3.19549	4.49125	NA	1.63051	10.64779	6.11925	8.14183	0.47094	15.22236	8.90234	0.93012	NA	0.34598	3.23147	7.98919	6.79867	17.18213	14.72058	15.05856	6.44976	5.19175	6.54974	7.54935	8.89334	9.52531	14.49623	1.19055	1.81722	15.03972	7.90963	5.41917	3.83507	2.33818	0.5248	0.33439	9.67041	NA	7.91111	1.68304	22.30345	13.80304	14.36439	1.03714	1.82526	29.59452	15.00831	10.6255	10.57687	1.11829	0.69798	9.22009	0.23293	29.19619	14.25958	12.19819	3.41628	12.24556	3.98462	1.50835	3.48783	6.84921	0.67731	2.02226	4.95435	16.03692	11.02144	14.4191	19.72463	6.29264	5.16448	NA	NA	0.49363	4.96435	4.10154	13.53563	36.05116	12.9192	10.26832	1.95332	4.31789	75.22917	126.10763	9.87135	14.91205	3.50747	6.14676	8.4167	3.35573	4.32146	24.37949	20.91087	1.05385	1.68508	3.15048	8.23272	3.61239	10.77276	11.51949	7.00433	8.66649	5.7396	7.41183	5.80827	23.01309	20.70835	8.26589	0.15757	2.84949	5.52691	7.76175	27.74893	13.77836	10.8436	9.06791	6.54344	5.27055	NA	NA	0.15797	5.02396	6.55107	28.84692	4.21982	NA	1.74471	4.89542	0.17924	NA	4.03726	11.62317	25.55961	NA	NA	1.1235	3.15944	NA	0.2383	NA	0.07968	2.88084	2.28506	0.07311
ko:K03121	2.49628	NA	NA	0.24242	NA	NA	0.68811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.71749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14747	NA	NA	NA	2.37503	NA	NA	NA	NA	NA	NA	0.26779	NA	NA	1.24049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.00621	NA	NA	NA	1.14265	0.43085	NA	2.48154	NA	0.20373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.19583	NA	NA	NA	NA	NA	NA	NA	NA	2.83836	NA	2.03457	NA	0.8201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55794	0.79698	NA	NA	NA	2.25401	NA	NA	NA	NA	0.68263	NA	NA	NA	NA	NA	NA	3.17406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12032	1.16919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.47838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.50951
ko:K03122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.12322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03124	3.78569	0.39354	2.26821	0.647	NA	NA	NA	0.23837	NA	0.77791	2.5997	7.81131	1.37786	2.79816	4.31217	NA	0.69042	1.44213	0.06776	0.1762	4.18384	2.28822	1.09067	7.57598	NA	NA	0.17109	NA	22.39373	10.10119	NA	1.90905	3.04062	33.99554	9.13842	1.92764	11.01501	0.62927	0.10884	21.65756	0.58705	0.96738	NA	1.7442	1.90876	NA	2.35546	7.63357	0.99931	0.09437	29.71902	3.84014	4.75922	2.05854	1.26652	2.79536	1.02534	0.35073	4.58888	NA	NA	2.90867	6.75029	6.39489	5.42364	1.10779	5.00666	0.25701	NA	0.10826	11.59708	9.45803	0.64758	3.65083	NA	0.36084	1.46934	3.82803	1.31496	NA	NA	0.23594	3.97252	NA	0.09288	0.27307	1.18168	5.28577	125.31613	3.94437	0.32338	NA	13.5055	8.46729	2.91462	NA	2.63794	NA	2.21722	1.60207	2.65886	1.6863	1.68154	NA	5.42692	3.77893	NA	0.3746	NA	0.5338	4.77209	1.71693	1.68788	4.425	11.06594	6.56242	3.19032	16.71731	0.40326	6.61611	1.03407	NA	NA	0.91296	1.90091	1.53863	2.09458	9.321	0.99661	12.90978	6.70227	0.14468	7.84013	2.83343	0.37161	12.33201	193.97857	0.12638	94.8757	163.26553	13.32637	1.59667	11.0974	0.55773	1.552	3.52226	1.40521	1.05116	0.8925	0.7891	0.55339	8.50331	1.02995	2.60287	1.57982	0.22857	14.59925	1.17243	NA	1.59084	6.62527	6.29262	1.02858	11.94982	0.55729	NA	3.55484	1.34373	3.04597	0.20097	0.2723	1.76248	0.20443	NA	2.28727	0.68809	NA	0.7897	1.59116	3.70794	0.54033	0.18014	19.10821	25.91637	1.02204	NA	1.42196	0.35046	6.58357	NA	NA	3.40924	7.27248	1.01729	NA	0.251	NA	5.54089	0.23432	NA
ko:K03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.84358	18.45295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47653	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.85358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97632	1.99178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.99699	5.17486	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.75408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96304	NA	NA	NA	1.06618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28259	NA	NA	NA	NA	NA	NA	NA	NA	1.03931	NA	NA	NA	NA	NA	NA	0.5142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K03130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.35133	2.72929	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.35745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
