feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
CE9	806.5812	773.42537	768.20079	927.32705	596.58822	432.03552	1486.99671	1288.62489	939.14029	783.51759	733.70944	654.31746	840.70775	1009.81485	1117.63638	565.87105	537.00797	990.99476	983.81581	923.13544	833.50377	725.30161	1068.5438	1024.63649	870.1046	1006.32983	548.35005	569.87725	638.92024	625.81446	858.06344	804.52132	529.8824	875.12676	806.30793	981.70962	910.77771	718.96813	724.79832	1004.02696	829.3974	554.85384	683.41321	452.84424	470.07682	410.0926	796.28585	902.97918	819.96219	814.58163	733.34057	598.06702	895.81927	920.47149	690.73095	835.41657	783.51174	532.74647	617.79446	1113.67289	1109.36226	788.93514	877.87999	750.15331	513.72234	959.0294	946.99856	669.30895	941.71817	914.02154	1013.18049	1045.35994	957.10917	835.99013	1671.63425	1159.07148	745.34407	736.1241	833.10365	645.48457	757.3628	1070.51647	902.31478	541.09531	554.19213	779.7145	758.31453	747.84534	744.27946	789.08682	475.87654	445.84778	375.26327	1036.46944	856.82254	488.00309	899.43343	1088.59797	904.50368	552.42708	505.95776	983.31605	927.53197	983.93819	963.61351	501.35717	430.13803	551.27776	442.79671	1155.61976	1108.4942	1148.66893	782.36136	794.27205	1010.84597	909.46529	937.75192	867.36231	403.90372	725.00289	1056.74158	1390.9594	1488.05094	1253.90754	1075.71974	829.10944	913.37297	731.40308	832.88448	358.09923	346.57316	890.58878	840.30195	1130.05207	819.08788	923.14628	1215.1505	695.21392	604.11748	597.4328	986.85213	995.54928	815.07411	1112.34777	972.62824	792.4953	738.99418	924.5218	887.1857	492.68177	464.48906	604.55033	652.58221	685.33671	876.11818	842.0325	978.73314	882.10731	748.37917	797.00884	1015.37578	1044.73863	754.80585	633.04169	875.14691	556.3534	650.62263	915.90423	1108.46337	1359.94953	1367.20549	806.90883	1602.0708	881.01321	758.69832	840.4069	533.47606	572.75922	521.19526	1184.73716	558.88609	554.94674	538.35357	816.26928	449.19596	542.16633	754.14181	1079.0812	1277.26307	928.27442	1094.56045	726.39229	718.1126	401.32548	399.66566	415.32008	414.94311	787.14102	438.4081	409.78807
GH1	331.09797	138.00635	252.06648	439.25692	276.88976	115.14163	411.08216	104.04742	190.78703	212.86945	258.25794	247.71791	334.18142	647.42926	749.0671	261.90999	190.59818	589.61748	342.08096	159.51282	326.23461	550.23449	69.15226	97.45334	152.08271	216.0838	373.54711	110.60702	247.28004	227.47833	118.41221	192.86749	226.17736	354.86562	227.64995	285.12584	556.34264	325.49861	218.24976	332.40036	190.14641	306.13813	179.43767	199.72682	82.49305	47.54767	492.01266	541.93367	275.69708	158.04184	291.62898	227.65174	222.53235	249.43762	132.99694	316.67874	215.77774	212.6405	236.89261	269.43404	482.6258	199.71087	272.1841	117.82767	92.87907	169.18953	537.29874	146.86274	149.9376	160.35994	238.89466	283.81027	156.95692	116.91071	464.75336	216.44218	183.19168	67.56504	53.53858	1274.20037	1075.7034	267.54504	161.44974	137.62389	132.29263	237.35738	394.30051	169.72505	437.23191	190.82693	365.76436	141.91776	141.08426	867.22752	285.18297	105.92846	197.65431	156.08996	421.81477	174.53281	123.82793	161.03461	295.77752	155.07863	164.3563	361.23951	322.81392	360.86948	232.75245	157.22604	120.6303	427.67499	550.31257	275.77894	254.03451	221.93966	377.26277	543.86087	217.32141	280.84931	412.74589	309.20313	346.49663	285.36382	186.01048	204.91008	210.42926	203.79715	260.97561	195.38391	104.39183	315.89986	183.92412	155.23548	231.18917	271.33597	213.6006	71.73114	367.38801	436.08632	387.90721	454.26217	565.92593	161.7821	189.37848	279.86457	173.34764	150.59635	149.4368	103.92218	128.89637	198.49531	236.89929	268.53585	330.59325	570.53161	807.201	152.30121	206.72003	360.57148	592.41786	187.47357	114.99161	141.925	137.95101	106.40217	181.514	106.29575	278.22676	136.44532	204.28442	350.72854	267.3283	97.6699	106.62952	193.3823	144.74666	134.32698	85.32099	236.3321	105.83507	111.6131	248.53711	378.47684	144.6526	49.25091	369.37413	205.3867	214.3487	211.19494	158.69342	566.07024	262.93967	124.56997	100.43226	95.99667	180.89976	270.2338	145.69094	77.83046
GH10	264.68066	269.7873	172.03746	155.48136	752.68081	736.83299	255.64232	252.07068	184.82798	184.30493	229.44364	208.66498	153.108	121.36751	133.46135	243.77355	449.77022	100.94731	179.63515	209.01561	264.47378	157.06522	293.98223	282.34911	315.24922	314.4859	730.63351	714.94097	137.01482	205.14157	238.25696	217.29371	239.8453	301.21322	390.04673	72.65402	137.73127	194.51564	182.52604	166.84027	302.47683	72.22929	93.91582	766.52404	800.79899	976.44572	154.8091	136.06837	247.69448	231.52034	117.85175	413.99241	238.50312	251.68704	274.14427	146.05561	181.7045	680.54844	597.63742	85.84983	4.05272	304.44483	299.45714	660.15135	1059.7641	269.07741	161.90178	271.70988	250.36617	290.97768	245.60859	135.91352	428.47807	236.90685	182.75162	430.95703	74.1753	234.02255	251.36282	133.29366	168.94487	586.50603	445.67467	380.50418	370.37127	223.47888	150.43723	103.91849	135.78834	222.37671	533.90383	694.24251	851.56532	166.11259	267.96774	791.37261	266.9072	247.45654	269.26423	721.36293	436.56668	226.41666	249.134	216.14658	221.22548	492.89991	491.36182	512.35561	515.16238	372.51638	92.46408	61.91118	182.18008	194.98572	118.01622	97.77208	199.36223	147.77249	505.34488	230.55364	188.73303	221.28363	174.32169	253.02673	363.90963	313.51333	317.25866	98.74754	127.52048	680.06243	695.19103	169.44438	122.28456	135.07367	209.93293	329.30704	70.06176	255.44736	159.44232	168.3303	214.2019	249.49534	228.63019	230.21773	250.73401	245.11694	441.03444	285.85437	317.31336	950.88753	750.86224	123.33413	203.30914	316.19861	204.39481	199.61971	137.11268	500.24672	316.22792	264.80001	173.93123	98.15598	140.84383	102.21433	149.23882	790.12534	739.13863	371.02347	255.51974	309.12615	361.80845	193.47036	227.14893	175.91612	113.71878	418.00767	797.2859	428.47547	138.79633	214.6255	171.71541	331.23941	189.2297	213.15285	455.20166	773.75894	149.17797	150.69164	194.57235	317.33981	212.80499	182.07767	268.1164	698.93854	692.87669	800.01658	683.25611	251.36896	627.6639	860.48029
GH101	22.10805	6.11247	6.08258	13.86174	1.8522	1.99782	21.62769	23.23863	7.29776	4.0813	7.42845	4.77753	7.90042	5.1094	5.51618	0.95349	2.24338	10.4526	13.53932	14.48657	13.11828	2.77453	8.22765	2.96276	12.42113	18.14993	3.19285	6.6174	2.77141	1.52272	4.72224	5.18827	9.15177	21.8107	10.40037	13.40664	9.63784	7.68719	7.22483	1.54997	4.41406	5.50676	8.89987	1.38565	1.75579	0.64428	13.8562	15.03674	3.78868	12.22332	10.73152	7.52305	2.44081	2.26765	10.08726	6.11479	11.39951	30.67991	36.15838	0.92516	9.41859	7.73108	9.43806	9.83024	2.68507	8.36432	8.97769	2.71429	8.97404	7.87196	5.24671	7.6406	6.35744	8.57132	15.61404	10.75213	5.5571	3.52758	1.69694	4.50112	7.74457	7.7552	8.96903	1.78144	1.77738	9.17027	6.57174	3.48576	2.18876	4.10301	3.63102	0.61057	1.49732	11.24051	6.5596	3.79203	11.32758	16.12464	12.55405	1.4093	1.77064	21.40223	13.91915	5.03107	9.20584	1.26501	0.91261	9.93714	1.90546	21.87576	13.76834	14.2667	5.94253	6.40141	4.23038	2.7027	10.07213	9.66921	0.64308	10.46594	48.46916	21.57611	14.83199	13.87862	12.5986	3.17034	4.70866	3.4511	5.33525	5.63796	2.54901	18.93086	8.17246	15.69458	16.61463	11.43829	4.05385	2.66068	2.63467	3.4714	21.27641	10.31893	6.32673	5.05413	6.91244	5.63712	4.84026	14.51268	13.55372	0.27674	2.33627	4.05245	6.33949	3.6572	6.21942	8.15744	6.28514	8.3478	8.03778	11.06978	29.95767	19.01079	8.88652	2.75212	2.32427	3.22497	3.17451	16.65463	28.28938	11.55711	7.74972	5.20764	8.15842	6.28288	1.93848	4.68735	0.98034	1.15654	5.85199	18.58042	5.11071	2.40047	7.88112	62.96376	3.0621	0.66996	10.09554	19.22579	32.29707	5.16837	1.53054	2.33941	3.43564	0.1322	0.27199	0.37279	0.07717	5.53631	2.17822	0.45521
GH102	29.62189	21.67656	13.74173	12.48164	12.95607	15.23459	86.21355	40.17578	15.62438	11.59611	20.63934	26.27471	36.20493	120.30997	172.65785	16.19784	13.6103	59.30614	18.29438	16.74384	40.43525	13.66185	19.22611	12.73236	75.64454	61.97027	68.76041	24.44462	21.95534	18.89269	68.76867	60.63979	25.94146	70.36828	52.48706	19.04431	10.81972	43.87059	38.31487	17.21284	23.70361	44.74983	10.85564	7.79412	12.79445	9.03319	53.57549	40.85007	20.67566	14.60343	24.45902	24.38876	11.12248	18.67077	34.92497	26.76296	34.87848	19.19662	15.88605	28.56633	81.91289	12.8145	21.04914	13.80179	10.66375	59.95011	104.38912	23.53695	52.4786	52.2133	96.90824	51.68997	79.82444	29.80132	94.12109	146.86589	40.97065	27.73789	15.08733	134.79707	102.14003	89.77349	97.85021	12.68786	14.51247	25.63452	53.69567	32.20782	24.26222	25.60868	60.0992	15.90993	5.6622	43.15976	14.85467	9.4794	14.06238	22.91784	87.59185	18.02657	16.98524	31.03723	33.53253	21.80136	50.83482	5.74867	5.22416	19.74538	7.40033	45.56197	23.34568	10.45926	46.83724	31.19245	22.74229	45.26786	28.28116	8.45827	11.1678	31.66159	51.52242	15.48847	32.35099	35.16519	57.30948	14.32137	30.37611	11.77554	21.91507	10.80305	14.3813	32.04289	123.73061	28.48271	16.4776	2.13453	20.56273	19.3019	20.92704	12.84092	13.18274	20.63861	23.60799	7.06056	10.87785	40.4999	42.32164	17.90234	6.88541	10.48971	8.4815	18.90013	18.89642	44.9827	29.63885	45.67487	24.89831	73.76735	42.88344	29.36049	13.18973	17.45594	24.73611	75.19328	10.21508	11.05186	10.20349	30.12176	34.66452	88.30359	84.65115	16.80525	15.34034	22.05253	27.66406	10.42808	13.86793	30.92779	11.02279	27.19571	23.47756	21.67572	22.82428	30.21537	21.11949	28.21162	105.96125	5.90319	2.809	19.42869	28.77262	58.17043	54.04015	6.56255	9.40691	7.38434	9.32157	19.3553	11.12762	6.4054
GH103	20.52766	5.41235	4.84832	5.4039	10.72547	5.66213	73.75523	14.50955	12.0092	7.21358	15.24547	4.21972	14.06034	131.21788	185.47002	12.45816	7.51061	40.01015	10.89584	21.8409	13.49644	8.21493	20.1478	4.94921	19.7001	14.24346	70.07709	16.03905	12.19695	8.0504	24.78604	11.36358	9.07467	17.70728	10.27894	7.35036	5.32327	13.68164	20.90979	10.97882	8.0759	7.01227	4.44165	3.54729	6.64078	4.64404	17.33201	27.52628	2.04677	2.5012	19.50118	6.79624	5.63883	7.26459	4.63413	9.04027	10.23496	12.41551	11.54341	18.88983	88.82546	5.59391	13.09155	8.26027	7.21945	11.96018	109.5081	10.96415	24.06601	20.65219	31.33702	15.55084	11.63059	13.0089	36.04069	28.53645	28.18956	8.86811	3.51748	164.39892	123.07098	17.08337	18.90115	6.317	6.52632	8.55884	55.44291	14.56166	16.09552	11.09137	59.78954	22.57011	2.61282	45.18876	6.73625	5.20486	3.60613	5.50004	56.59253	15.40005	7.23571	8.35214	3.29925	7.84198	8.48828	4.13832	4.73524	16.77229	3.39629	11.18287	5.7193	3.51318	22.48416	7.89852	12.81579	9.39121	16.42897	3.80757	8.28981	12.44302	9.90828	17.32125	28.63637	2.86248	9.94949	10.12271	26.51089	6.20928	13.79357	3.56485	1.91863	13.2905	56.30838	12.00458	8.3005	3.54849	12.33065	8.63361	7.10643	5.97405	6.71891	14.4351	7.49563	4.07033	6.50697	8.76997	7.2486	5.61315	2.477	4.06306	2.22986	3.30733	4.18607	6.26053	14.9364	30.28561	8.48747	8.36583	26.50405	9.49403	8.75055	7.1717	2.37432	26.28801	9.18563	5.09808	1.34871	16.70585	23.81125	7.61436	7.44145	4.87733	9.23975	16.2805	14.25543	7.65533	11.72833	13.14162	6.3102	1.62101	9.10559	3.10956	3.76077	8.25879	11.91714	11.54666	17.6168	8.72746	4.84206	13.96816	33.59715	11.69178	18.78554	5.3401	6.1384	8.80896	5.3974	7.92515	4.69652	2.88258
GH104	13.52302	0.56281	0.11054	0.99274	1.33214	0.14519	47.97349	0.60165	NA	NA	3.22385	0.17713	NA	0.48909	0.93702	1.1575	1.08771	5.5183	1.6045	12.59468	2.53999	NA	NA	NA	3.98975	1.57732	16.19528	NA	0.14419	0.07602	4.97962	0.06675	NA	0.9744	0.39927	0.06355	NA	2.83474	3.13566	1.39168	0.26683	NA	NA	NA	0.074	NA	0.23953	1.88384	NA	NA	7.88722	5.34529	NA	0.20943	NA	NA	0.18006	9.18076	6.3984	6.26923	43.26598	4.09805	8.40161	NA	1.15185	0.07079	0.4981	0.07002	20.491	16.30213	8.93401	4.36877	0.07971	2.35576	5.80936	4.71996	4.5677	1.17032	NA	NA	8.01374	4.02791	1.02315	3.465	5.45529	NA	95.37684	NA	2.0531	0.06297	21.63374	19.49772	0.1577	24.73525	2.11445	4.89643	0.30827	3.75674	4.80429	2.43138	0.26466	0.07411	0.37067	1.28455	0.78726	40.59521	34.50027	14.16505	NA	5.01161	1.66317	6.42255	NA	NA	2.09069	NA	1.65603	NA	1.04359	NA	0.0802	0.89214	7.1603	2.21554	2.81809	3.81739	9.41266	1.14965	0.20063	1.14104	NA	0.42109	0.14842	1.38801	1.34453	0.74392	0.19919	NA	0.6573	0.04514	0.08161	0.2673	NA	0.33478	3.94997	NA	2.63379	NA	NA	3.71363	3.81482	NA	0.12639	NA	NA	2.44182	0.41135	NA	NA	0.68219	6.502	NA	0.11853	1.26738	4.2869	0.51644	1.27839	3.26633	5.2331	1.20635	0.76899	0.19677	10.971	3.02716	NA	5.02112	1.59331	NA	1.3092	1.53205	0.48179	NA	NA	2.0623	0.30796	0.06244	0.30782	3.07499	2.40303	5.93461	17.74568	1.28181	0.14299	13.37696	20.34842	1.2391	1.20966	4.44634	0.06433	NA
GH105	869.48819	979.65725	921.06495	815.54289	549.7848	539.1397	1478.35077	1633.1345	1087.27916	867.6114	751.76569	735.05162	789.67214	728.3678	603.76319	335.02504	579.06934	1024.07046	1244.76869	1162.80325	659.25837	651.03239	1140.84993	994.50732	776.33952	1017.14815	623.2872	830.98491	460.18808	698.73621	1015.71276	845.72879	497.08107	889.1013	827.91246	1124.52547	755.64769	754.44389	716.14656	603.19051	854.94187	533.24929	811.09116	440.93928	905.08254	879.44151	664.06228	704.01557	766.94234	757.10291	568.08457	704.59861	982.25473	825.11654	894.06129	648.28948	746.28108	716.75887	773.76378	760.85461	39.60416	1225.10478	1079.78816	665.77738	313.58946	1056.44933	898.8313	772.12512	1131.11086	1027.7683	713.01646	846.85942	928.91626	904.58562	871.27383	1030.8868	416.4382	935.63972	1090.22931	746.19053	916.83894	1008.33424	952.6778	420.22811	418.14789	904.99637	573.00705	381.01044	370.132	602.38156	354.25688	490.95279	620.84759	261.58209	1236.9311	570.87147	1104.73064	1238.52056	1035.28718	797.2862	772.65532	1223.44686	1122.52014	1396.73403	936.54276	422.41199	338.67119	649.06452	595.76531	1620.73207	1455.02559	1348.10085	602.69913	713.81974	376.13819	469.63153	872.97485	672.20806	627.37015	604.35361	654.27417	1385.03584	1021.50469	1014.53455	1232.22633	881.25446	945.10168	566.18472	785.77586	638.89058	584.64937	662.15783	811.75229	1663.74375	1081.62998	1056.85423	307.80313	851.6372	456.49227	444.84489	794.27984	1047.8638	679.67172	943.26006	1177.25519	684.82639	685.59863	1354.99583	1315.24432	479.28435	523.70767	384.09556	729.07807	748.2137	912.64911	922.13514	748.44545	1007.82635	695.52877	806.54578	852.6862	1474.44679	922.08988	477.91441	887.85053	522.74471	615.40194	1328.52076	1544.23651	1285.49152	1129.09355	918.81378	971.82488	998.72432	1100.27845	1974.41653	821.83926	580.97479	650.18788	1468.87653	705.37732	895.94886	435.14795	551.86346	501.20585	641.6532	479.45843	886.58498	1254.84432	1058.12438	721.40703	443.81169	758.11393	806.91015	734.49379	492.86176	519.50234	627.33261	544.7467	469.44289
GH106	577.27125	537.02025	601.26049	493.56816	180.48357	180.25847	1443.00201	1498.31806	676.28393	538.0369	573.12677	489.85955	436.74658	537.73134	439.82992	547.79527	757.89893	722.52554	919.51648	1189.25342	541.20492	350.88691	790.0283	548.55253	645.39643	831.36109	858.17841	1231.3748	362.5968	426.42948	671.13542	607.29643	463.62735	595.98604	541.94268	1143.81634	615.11904	476.56572	429.91816	245.49198	513.29952	344.43791	639.72997	517.88759	907.69543	908.48035	566.97019	516.00087	545.16098	549.24426	481.15959	644.6522	438.70977	431.33851	844.081	451.78106	671.36198	802.91542	676.53736	538.05962	27.67924	537.1226	502.82346	988.95836	1156.0426	911.68446	650.54399	433.92268	554.31816	537.17209	626.52879	687.06724	862.81296	853.35773	726.10393	967.54956	345.93459	622.41206	556.47177	534.60518	536.33884	754.00887	849.68103	511.99741	490.78948	794.58308	468.55974	298.63472	276.6364	426.01143	439.26769	571.0924	888.48371	96.19039	804.98468	544.57007	870.98259	1058.86141	804.70655	511.24541	350.97216	1102.68484	858.91175	926.5729	692.49014	424.33969	443.17657	973.9625	1019.42453	1235.24105	964.78078	819.45385	501.04946	702.40929	246.54148	331.2985	454.99368	373.19267	469.32357	488.78158	523.97748	880.00114	650.79787	986.59061	1077.97738	402.62531	474.47502	206.10031	342.8873	1212.8993	1010.02366	446.51848	665.81169	1180.08744	920.59566	968.16465	242.45381	551.10948	355.2675	551.50669	542.38084	608.32098	342.20477	628.67501	768.14265	492.64743	556.33966	1164.00035	1149.52552	807.00151	819.12204	371.14925	465.14138	441.45914	714.37856	684.65175	522.34425	889.30902	851.56465	912.60934	751.33644	1097.32916	794.07471	348.90424	398.18404	683.31642	755.80942	1141.26191	1233.06514	1187.96221	845.65336	534.20201	472.5146	841.44602	651.64139	665.44796	660.3831	566.71527	891.17972	1225.32526	763.40501	352.30317	415.0209	460.94048	551.96251	688.76799	462.89077	739.35595	1095.48428	652.99524	519.30948	313.6844	584.68515	645.36637	701.76548	525.08931	529.92499	480.66614	949.14653	1194.07962
GH108	93.41318	104.03207	107.58923	9.96436	4.1025	64.06372	26.98726	238.7726	87.58746	303.82176	57.58466	137.75685	135.69308	47.3332	19.96616	23.28934	14.8784	125.3273	130.20412	21.72656	27.64607	57.38416	18.78692	19.51568	124.11814	74.2597	167.57269	108.61675	32.1696	36.45102	16.5942	34.22892	545.57311	124.93027	273.09603	47.03946	63.46088	547.5475	200.0313	9.92517	54.12787	121.67743	112.33669	199.64761	23.32086	46.55888	25.4174	22.59672	24.90462	18.36301	74.61636	109.15208	21.88604	21.85162	75.75876	141.47446	231.69993	6.81571	11.25982	2.57251	7.70071	2.34452	2.76257	41.03747	0.7563	48.08491	58.73063	44.40857	5.57537	37.7528	106.39666	47.69458	123.86575	52.93406	37.49731	81.36319	8.44747	9.86178	1.62638	219.31812	199.57452	50.82812	204.05385	191.73893	561.32813	32.8024	21.68988	36.32973	16.51469	12.03514	43.41416	78.64094	18.56756	NA	34.97874	29.3934	55.43183	48.17563	34.89297	58.25755	73.11856	44.2091	36.29714	90.39992	97.58464	8.39445	4.19818	109.72526	127.8961	9.03947	15.6642	14.95153	46.42843	46.9596	23.72352	24.05783	27.03569	30.0085	27.24119	49.77099	60.15506	688.26992	300.95245	23.94142	45.47078	3.39705	10.08899	83.1595	55.04534	704.38457	383.03622	39.5814	152.29725	231.53579	86.66049	70.91496	3.28717	48.25105	29.38021	35.64784	16.51366	62.37034	4.89833	4.67395	2.81037	69.19686	44.59098	289.67847	233.68674	0.84455	4.00409	53.56722	61.17435	24.19192	205.36506	295.76672	44.20029	46.30622	75.23528	56.08525	112.40479	86.12647	129.75921	110.47139	6.25061	161.58707	151.6862	58.4094	29.27269	133.81383	115.15826	80.17074	41.63181	120.68753	11.41383	NA	0.6727	20.66223	11.84456	19.97779	15.2639	46.90505	59.3545	67.99158	18.87952	209.94887	109.96967	NA	NA	0.72282	0.38366	101.96101	117.04185	1.28218	2.89197	33.8258	31.21186	42.92993	417.35166	310.0515
GH109	346.23292	528.92886	377.67104	272.92499	249.61525	321.67617	773.23271	966.31981	542.02153	407.22798	385.10229	372.03313	370.49163	403.494	306.77652	129.21037	167.184	362.03549	468.71884	633.06593	459.42634	263.21831	471.2289	591.45385	374.05465	429.72995	229.73181	328.14415	215.71936	272.40632	544.03972	443.55682	342.54407	392.83081	309.94927	591.44439	357.49436	319.95879	342.97414	307.53538	396.00965	265.48129	472.20131	142.10463	235.70503	130.4266	451.96256	328.8764	420.88411	504.9242	331.38815	275.36944	610.34686	458.21575	409.12186	348.46949	472.44566	174.06108	222.56055	395.83045	230.71533	1156.14779	1103.83724	320.09332	23.17686	669.98566	467.29624	484.25777	391.97171	391.12454	411.98019	459.45453	601.54745	641.73806	618.58753	699.55029	367.14919	342.98943	330.88998	240.57626	311.06505	453.05141	510.63203	109.46721	127.16161	484.31789	328.98895	297.80104	198.99343	444.71671	106.98218	140.79608	66.34188	16.94675	530.31673	162.7799	658.20588	885.69502	650.76499	118.6192	193.75132	831.50027	609.88242	899.35221	819.05785	131.12174	103.46299	254.64664	192.00031	994.65772	614.47344	507.3086	275.55489	410.62271	302.8359	392.78711	310.15811	199.63518	159.78499	247.02749	310.18539	714.86408	543.10314	618.18055	598.09572	266.55337	300.10457	323.92317	405.50567	45.95053	99.40351	232.22881	448.1347	1079.35911	438.77816	495.51693	156.95113	599.54686	397.85784	309.1676	287.47739	437.32745	402.66671	549.33744	589.64177	383.69909	381.37876	624.51242	570.47853	38.76731	99.85927	191.97926	278.64178	574.2706	412.16626	381.29211	248.98442	500.58728	325.93213	371.79791	433.01319	599.32502	593.19737	400.67641	385.36464	185.0581	123.73644	888.96973	843.93197	674.66234	540.63944	362.98848	271.38803	462.20475	428.37431	652.04677	200.44634	230.7317	430.95044	1050.33139	418.11781	240.80197	249.26701	265.31	136.88759	125.3333	270.23341	380.14153	577.84726	467.32606	561.97297	164.15825	355.00024	140.61626	144.05467	158.98275	150.73282	415.62275	92.95179	9.39674
GH11	NA	NA	3.2175	3.48094	1.17343	1.35461	NA	NA	NA	NA	2.00337	0.86353	NA	NA	NA	4.40177	2.10045	10.23721	5.0928	NA	NA	2.73481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25159	NA	NA	0.57198	3.88065	0.12506	NA	NA	NA	1.67321	1.44387	NA	0.1844	0.15426	1.07256	0.16887	NA	1.45491	0.06926	0.06798	1.10768	0.51059	6.46884	0.37239	NA	NA	NA	90.47092	NA	NA	NA	NA	NA	0.4917	NA	NA	NA	0.72338	NA	NA	0.92437	3.00543	NA	0.26516	18.10721	NA	NA	1.53418	0.69053	0.25611	NA	NA	NA	1.63983	1.56745	24.39519	NA	NA	NA	NA	NA	NA	NA	1.9253	NA	NA	1.55571	0.77578	0.26797	NA	NA	NA	NA	NA	NA	NA	NA	0.12454	0.09918	0.25027	1.50409	3.08389	0.26741	0.15132	NA	NA	0.11731	2.14974	1.42372	NA	0.13052	0.19238	1.0446	NA	NA	NA	NA	NA	NA	0.17158	NA	NA	NA	NA	NA	0.3956	0.16723	NA	0.75581	1.23781	NA	NA	NA	0.53382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2044	1.79673	2.51814	1.33185	4.1929	NA	0.34366	0.13478	NA	0.21323	0.15124	0.20808	NA	NA	NA	NA	NA	22.05662	52.62669	NA	NA	NA	0.16851	NA	NA	NA	0.14338	1.04263	NA	NA	0.58226	NA	NA	99.7103	88.51706	0.91677	0.63484	0.53083	2.75392	1.73695	0.94259	0.06664	3.33957	NA
